seed,pareto_loss,model,metric,value
789,ON,MOLM (OneHot),spec_mccs_std,0.015350199086160598
789,ON,MOLM (OneHot),affinity_mean,0.924
789,ON,MOLM (OneHot),affinity_std,0.010764525070805511
789,ON,MOLM (OneHot),specificity_mean,0.9272499999999999
789,ON,MOLM (OneHot),specificity_std,0.00860232526704262
789,ON,MOLM (ESM2),affinity_accs_mean,0.8805
789,ON,MOLM (ESM2),affinity_accs_std,0.0133603892158874
789,ON,MOLM (ESM2),specificity_accs_mean,0.89725
789,ON,MOLM (ESM2),specificity_accs_std,0.008116341540373984
789,ON,MOLM (ESM2),aff_aucs_mean,0.954077487005598
789,ON,MOLM (ESM2),aff_aucs_std,0.005744854823724093
789,ON,MOLM (ESM2),spec_aucs_mean,0.9617125
789,ON,MOLM (ESM2),spec_aucs_std,0.003156456676401536
789,ON,MOLM (ESM2),aff_aps_mean,0.9259096440099961
789,ON,MOLM (ESM2),aff_aps_std,0.010214209881631017
789,ON,MOLM (ESM2),spec_aps_mean,0.9599005448974995
789,ON,MOLM (ESM2),spec_aps_std,0.004272027214719749
789,ON,MOLM (ESM2),aff_mccs_mean,0.7631040836423002
789,ON,MOLM (ESM2),aff_mccs_std,0.022523560813879896
789,ON,MOLM (ESM2),spec_mccs_mean,0.7968313074403378
789,ON,MOLM (ESM2),spec_mccs_std,0.015739978360017698
789,ON,MOLM (ESM2),affinity_mean,0.8805
789,ON,MOLM (ESM2),affinity_std,0.0133603892158874
789,ON,MOLM (ESM2),specificity_mean,0.89725
789,ON,MOLM (ESM2),specificity_std,0.008116341540373984
789,ON,MOLM (Fusion-ESM2),affinity_accs_mean,0.9259999999999998
789,ON,MOLM (Fusion-ESM2),affinity_accs_std,0.0024238399287081656
789,ON,MOLM (Fusion-ESM2),specificity_accs_mean,0.924
789,ON,MOLM (Fusion-ESM2),specificity_accs_std,0.010994316713648023
789,ON,MOLM (Fusion-ESM2),aff_aucs_mean,0.9764520955411061
789,ON,MOLM (Fusion-ESM2),aff_aucs_std,0.002564228514391957
789,ON,MOLM (Fusion-ESM2),spec_aucs_mean,0.978505
789,ON,MOLM (Fusion-ESM2),spec_aucs_std,0.0035496795630028167
789,ON,MOLM (Fusion-ESM2),aff_aps_mean,0.9683128440287924
789,ON,MOLM (Fusion-ESM2),aff_aps_std,0.0007884909624466225
789,ON,MOLM (Fusion-ESM2),spec_aps_mean,0.9782295964682529
789,ON,MOLM (Fusion-ESM2),spec_aps_std,0.0037351828283170205
789,ON,MOLM (Fusion-ESM2),aff_mccs_mean,0.8471510801500353
789,ON,MOLM (Fusion-ESM2),aff_mccs_std,0.005562063721592807
789,ON,MOLM (Fusion-ESM2),spec_mccs_mean,0.8503672925728294
789,ON,MOLM (Fusion-ESM2),spec_mccs_std,0.01938648718792706
789,ON,MOLM (Fusion-ESM2),affinity_mean,0.9259999999999998
789,ON,MOLM (Fusion-ESM2),affinity_std,0.0024238399287081656
789,ON,MOLM (Fusion-ESM2),specificity_mean,0.924
789,ON,MOLM (Fusion-ESM2),specificity_std,0.010994316713648023
789,ON,MOLM-ST (OneHot),affinity_mean,0.92325
789,ON,MOLM-ST (OneHot),affinity_std,0.009987492177719094
789,ON,MOLM-ST (OneHot),specificity_mean,0.9295
789,ON,MOLM-ST (OneHot),specificity_std,0.0067360967926537434
789,ON,MOLM-ST (OneHot),aff_mccs_mean,0.8428963687517843
789,ON,MOLM-ST (OneHot),aff_mccs_std,0.01760899892473215
789,ON,MOLM-ST (OneHot),spec_mccs_mean,0.8595290401385661
789,ON,MOLM-ST (OneHot),spec_mccs_std,0.01340459737401147
789,ON,MOLM-ST (OneHot),aff_aucs_mean,0.9765321487646823
789,ON,MOLM-ST (OneHot),aff_aucs_std,0.0038738926055890636
789,ON,MOLM-ST (OneHot),spec_aucs_mean,0.97818
789,ON,MOLM-ST (OneHot),spec_aucs_std,0.0020561660317201425
789,ON,MOLM-ST (ESM2),affinity_mean,0.883
789,ON,MOLM-ST (ESM2),affinity_std,0.013052777482206599
789,ON,MOLM-ST (ESM2),specificity_mean,0.9057499999999999
789,ON,MOLM-ST (ESM2),specificity_std,0.011141139977578585
789,ON,MOLM-ST (ESM2),aff_mccs_mean,0.7650681463128824
789,ON,MOLM-ST (ESM2),aff_mccs_std,0.021851841059426523
789,ON,MOLM-ST (ESM2),spec_mccs_mean,0.8116911848068786
789,ON,MOLM-ST (ESM2),spec_mccs_std,0.022248452381923828
789,ON,MOLM-ST (ESM2),aff_aucs_mean,0.9560738096751656
789,ON,MOLM-ST (ESM2),aff_aucs_std,0.005990393741455263
789,ON,MOLM-ST (ESM2),spec_aucs_mean,0.9630612500000002
789,ON,MOLM-ST (ESM2),spec_aucs_std,0.002430005787030131
789,ON,MOLM-ST (Fusion-ESM2),affinity_mean,0.9317500000000001
789,ON,MOLM-ST (Fusion-ESM2),affinity_std,0.006642665127793225
789,ON,MOLM-ST (Fusion-ESM2),specificity_mean,0.9265000000000001
789,ON,MOLM-ST (Fusion-ESM2),specificity_std,0.004062019202317962
789,ON,MOLM-ST (Fusion-ESM2),aff_mccs_mean,0.8578841667658244
789,ON,MOLM-ST (Fusion-ESM2),aff_mccs_std,0.01521223866047232
789,ON,MOLM-ST (Fusion-ESM2),spec_mccs_mean,0.85390265130605
789,ON,MOLM-ST (Fusion-ESM2),spec_mccs_std,0.008010827639450902
789,ON,MOLM-ST (Fusion-ESM2),aff_aucs_mean,0.9782676770819239
789,ON,MOLM-ST (Fusion-ESM2),aff_aucs_std,0.002482523358391925
789,ON,MOLM-ST (Fusion-ESM2),spec_aucs_mean,0.9788462500000001
789,ON,MOLM-ST (Fusion-ESM2),spec_aucs_std,0.0020454125500739945
2024,ON,MOLM (OneHot),affinity_accs_mean,0.9257500000000001
2024,ON,MOLM (OneHot),affinity_accs_std,0.014970804921579872
2024,ON,MOLM (OneHot),specificity_accs_mean,0.9305
2024,ON,MOLM (OneHot),specificity_accs_std,0.0096371676336982
2024,ON,MOLM (OneHot),aff_aucs_mean,0.9756668882621007
2024,ON,MOLM (OneHot),aff_aucs_std,0.003114378222261593
2024,ON,MOLM (OneHot),spec_aucs_mean,0.978485625
2024,ON,MOLM (OneHot),spec_aucs_std,0.00527359563651783
2024,ON,MOLM (OneHot),aff_aps_mean,0.9665560468810082
2024,ON,MOLM (OneHot),aff_aps_std,0.007752644843573852
2024,ON,MOLM (OneHot),spec_aps_mean,0.9777585513876714
2024,ON,MOLM (OneHot),spec_aps_std,0.006185469122848489
2024,ON,MOLM (OneHot),aff_mccs_mean,0.848327743856404
2024,ON,MOLM (OneHot),aff_mccs_std,0.027938919732815454
2024,ON,MOLM (OneHot),spec_mccs_mean,0.8625528379861592
2024,ON,MOLM (OneHot),spec_mccs_std,0.0190438560824125
2024,ON,MOLM (OneHot),affinity_mean,0.9257500000000001
2024,ON,MOLM (OneHot),affinity_std,0.014970804921579872
2024,ON,MOLM (OneHot),specificity_mean,0.9305
2024,ON,MOLM (OneHot),specificity_std,0.0096371676336982
2024,ON,MOLM (ESM2),affinity_accs_mean,0.881
2024,ON,MOLM (ESM2),affinity_accs_std,0.024256442443194345
2024,ON,MOLM (ESM2),specificity_accs_mean,0.9037499999999999
2024,ON,MOLM (ESM2),specificity_accs_std,0.014832396974191343
2024,ON,MOLM (ESM2),aff_aucs_mean,0.9548338690297072
2024,ON,MOLM (ESM2),aff_aucs_std,0.004919800801100502
2024,ON,MOLM (ESM2),spec_aucs_mean,0.95942
2024,ON,MOLM (ESM2),spec_aucs_std,0.006702735449053693
2024,ON,MOLM (ESM2),aff_aps_mean,0.9240130190125788
2024,ON,MOLM (ESM2),aff_aps_std,0.012516282362011796
2024,ON,MOLM (ESM2),spec_aps_mean,0.9545824028499357
2024,ON,MOLM (ESM2),spec_aps_std,0.013739956297177221
2024,ON,MOLM (ESM2),aff_mccs_mean,0.7654748471945796
2024,ON,MOLM (ESM2),aff_mccs_std,0.03531945193532952
2024,ON,MOLM (ESM2),spec_mccs_mean,0.808212430364532
2024,ON,MOLM (ESM2),spec_mccs_std,0.02999834758164544
2024,ON,MOLM (ESM2),affinity_mean,0.881
2024,ON,MOLM (ESM2),affinity_std,0.024256442443194345
2024,ON,MOLM (ESM2),specificity_mean,0.9037499999999999
2024,ON,MOLM (ESM2),specificity_std,0.014832396974191343
2024,ON,MOLM (Fusion-ESM2),affinity_accs_mean,0.9259999999999999
2024,ON,MOLM (Fusion-ESM2),affinity_accs_std,0.009759610647971574
2024,ON,MOLM (Fusion-ESM2),specificity_accs_mean,0.92875
2024,ON,MOLM (Fusion-ESM2),specificity_accs_std,0.007331439149307562
2024,ON,MOLM (Fusion-ESM2),aff_aucs_mean,0.9761725807340161
2024,ON,MOLM (Fusion-ESM2),aff_aucs_std,0.0034016512680985133
2024,ON,MOLM (Fusion-ESM2),spec_aucs_mean,0.9788862500000001
2024,ON,MOLM (Fusion-ESM2),spec_aucs_std,0.003745158124165092
2024,ON,MOLM (Fusion-ESM2),aff_aps_mean,0.9674497337153014
2024,ON,MOLM (Fusion-ESM2),aff_aps_std,0.00551275523348584
2024,ON,MOLM (Fusion-ESM2),spec_aps_mean,0.9788910718473393
2024,ON,MOLM (Fusion-ESM2),spec_aps_std,0.004433083946380004
2024,ON,MOLM (Fusion-ESM2),aff_mccs_mean,0.8473462922044005
2024,ON,MOLM (Fusion-ESM2),aff_mccs_std,0.018191323851950512
2024,ON,MOLM (Fusion-ESM2),spec_mccs_mean,0.8583543003773155
2024,ON,MOLM (Fusion-ESM2),spec_mccs_std,0.014289129929650243
2024,ON,MOLM (Fusion-ESM2),affinity_mean,0.9259999999999999
2024,ON,MOLM (Fusion-ESM2),affinity_std,0.009759610647971574
2024,ON,MOLM (Fusion-ESM2),specificity_mean,0.92875
2024,ON,MOLM (Fusion-ESM2),specificity_std,0.007331439149307562
2024,ON,MOLM-ST (OneHot),affinity_mean,0.9315
2024,ON,MOLM-ST (OneHot),affinity_std,0.0074330343736592405
2024,ON,MOLM-ST (OneHot),specificity_mean,0.9269999999999999
2024,ON,MOLM-ST (OneHot),specificity_std,0.007607562027351446
2024,ON,MOLM-ST (OneHot),aff_mccs_mean,0.8583166898421875
2024,ON,MOLM-ST (OneHot),aff_mccs_std,0.014658277449638686
2024,ON,MOLM-ST (OneHot),spec_mccs_mean,0.8547638820017477
2024,ON,MOLM-ST (OneHot),spec_mccs_std,0.014927574939241692
2024,ON,MOLM-ST (OneHot),aff_aucs_mean,0.9782252106102071
2024,ON,MOLM-ST (OneHot),aff_aucs_std,0.002951830946501905
2024,ON,MOLM-ST (OneHot),spec_aucs_mean,0.978595
2024,ON,MOLM-ST (OneHot),spec_aucs_std,0.0023476497556066886
2024,ON,MOLM-ST (ESM2),affinity_mean,0.8859999999999999
2024,ON,MOLM-ST (ESM2),affinity_std,0.016286497474902337
2024,ON,MOLM-ST (ESM2),specificity_mean,0.8997499999999998
2024,ON,MOLM-ST (ESM2),specificity_std,0.013095800853708801
2024,ON,MOLM-ST (ESM2),aff_mccs_mean,0.7717750036207554
2024,ON,MOLM-ST (ESM2),aff_mccs_std,0.026501825363093146
2024,ON,MOLM-ST (ESM2),spec_mccs_mean,0.8021849341764666
2024,ON,MOLM-ST (ESM2),spec_mccs_std,0.025607253793279296
2024,ON,MOLM-ST (ESM2),aff_aucs_mean,0.9569435171357223
2024,ON,MOLM-ST (ESM2),aff_aucs_std,0.003987205475095988
2024,ON,MOLM-ST (ESM2),spec_aucs_mean,0.96248
2024,ON,MOLM-ST (ESM2),spec_aucs_std,0.007010489239346957
2024,ON,MOLM-ST (Fusion-ESM2),affinity_mean,0.93225
2024,ON,MOLM-ST (Fusion-ESM2),affinity_std,0.014370107863199926
2024,ON,MOLM-ST (Fusion-ESM2),specificity_mean,0.9295
2024,ON,MOLM-ST (Fusion-ESM2),specificity_std,0.00792937576357685
2024,ON,MOLM-ST (Fusion-ESM2),aff_mccs_mean,0.859430942209622
2024,ON,MOLM-ST (Fusion-ESM2),aff_mccs_std,0.02759108266977836
2024,ON,MOLM-ST (Fusion-ESM2),spec_mccs_mean,0.859618163732291
2024,ON,MOLM-ST (Fusion-ESM2),spec_mccs_std,0.015244860853388094
2024,ON,MOLM-ST (Fusion-ESM2),aff_aucs_mean,0.9770191150566541
2024,ON,MOLM-ST (Fusion-ESM2),aff_aucs_std,0.003059226138430706
2024,ON,MOLM-ST (Fusion-ESM2),spec_aucs_mean,0.9800600000000002
2024,ON,MOLM-ST (Fusion-ESM2),spec_aucs_std,0.00243547223346931
